FORPRINT: Mon Feb  3 16:23:31 2014
       16614.639      -61.402973
       16614.649      -61.177821
       16614.659      -60.951968
       16614.669      -60.725588
       16614.679      -60.498557
       16614.689      -60.270921
       16614.699      -60.042683
       16614.709      -59.813848
       16614.719      -59.584463
       16614.729      -59.354400
       16614.739      -59.123838
       16614.749      -58.892605
       16614.759      -58.660881
       16614.769      -58.428537
       16614.779      -58.195621
       16614.789      -57.962137
       16614.799      -57.728088
       16614.809      -57.493523
       16614.819      -57.258311
       16614.829      -57.022634
       16614.839      -56.786363
       16614.849      -56.549546
       16614.859      -56.312186
       16614.869      -56.074287
       16614.879      -55.835898
       16614.889      -55.596886
       16614.899      -55.357437
       16614.909      -55.117373
       16614.919      -54.876880
       16614.929      -54.635824
       16614.939      -54.394255
       16614.949      -54.152176
       16614.959      -53.909592
       16614.969      -53.666552
       16614.979      -53.422920
       16614.989      -53.178887
       16614.999      -52.934269
       16615.009      -52.689258
       16615.019      -52.443716
       16615.029      -52.197694
       16615.039      -51.951196
       16615.049      -51.704226
       16615.059      -51.456833
       16615.069      -51.208882
       16615.079      -50.960563
       16615.089      -50.711740
       16615.099      -50.462462
       16615.109      -50.212734
       16615.119      -49.962560
       16615.129      -49.711990
       16615.139      -49.460886
       16615.149      -49.209442
       16615.159      -48.957471
       16615.169      -48.705168
       16615.179      -48.452392
       16615.189      -48.199196
       16615.199      -47.945584
       16615.209      -47.691558
       16615.219      -47.437171
       16615.229      -47.182282
       16615.239      -46.927088
       16615.249      -46.671399
       16615.259      -46.415413
       16615.269      -46.158987
       16615.279      -45.902175
       16615.289      -45.644979
       16615.299      -45.387404
       16615.309      -45.129503
       16615.319      -44.871131
       16615.329      -44.612489
       16615.339      -44.353434
       16615.349      -44.094018
       16615.359      -43.834245
       16615.369      -43.574119
       16615.379      -43.313693
       16615.389      -43.052822
       16615.399      -42.791709
       16615.409      -42.530157
       16615.419      -42.268371
       16615.429      -42.006205
       16615.439      -41.743711
       16615.449      -41.480894
       16615.459      -41.217758
       16615.469      -40.954356
       16615.479      -40.690542
       16615.489      -40.426521
       16615.499      -40.162094
       16615.509      -39.897467
       16615.519      -39.632494
       16615.529      -39.367227
       16615.539      -39.101670
       16615.549      -38.835828
       16615.559      -38.569755
       16615.569      -38.303303
       16615.579      -38.036678
       16615.589      -37.769731
       16615.599      -37.502518
       16615.609      -37.235042
       16615.619      -36.967306
       16615.629      -36.699367
       16615.639      -36.431073
       16615.649      -36.162634
       16615.659      -35.893848
       16615.669      -35.624924
       16615.679      -35.355713
       16615.689      -35.086269
       16615.699      -34.816596
       16615.709      -34.546697
       16615.719      -34.276629
       16615.729      -34.006240
       16615.739      -33.735741
       16615.749      -33.464928
       16615.759      -33.194012
       16615.769      -32.922841
       16615.779      -32.651472
       16615.789      -32.379909
       16615.799      -32.108153
       16615.809      -31.836263
       16615.819      -31.564085
       16615.829      -31.291831
       16615.839      -31.019349
       16615.849      -30.746695
       16615.859      -30.473873
       16615.869      -30.200886
       16615.879      -29.927790
       16615.889      -29.654433
       16615.899      -29.381027
       16615.909      -29.107367
       16615.919      -28.833666
       16615.929      -28.559771
       16615.939      -28.285738
       16615.949      -28.011570
       16615.959      -27.737272
       16615.969      -27.462900
       16615.979      -27.188300
       16615.989      -26.913686
       16615.999      -26.638851
       16616.009      -26.364011
       16616.019      -26.089010
       16616.029      -25.813905
       16616.039      -25.538700
       16616.049      -25.263399
       16616.059      -24.988058
       16616.069      -24.712523
       16616.079      -24.437009
       16616.089      -24.161361
       16616.099      -23.885635
       16616.109      -23.609837
       16616.119      -23.333969
       16616.129      -23.058087
       16616.139      -22.782039
       16616.149      -22.506037
       16616.159      -22.229876
       16616.169      -21.953770
       16616.179      -21.677565
       16616.189      -21.401316
       16616.199      -21.125029
       16616.209      -20.848706
       16616.219      -20.572404
       16616.229      -20.295970
       16616.239      -20.019617
       16616.249      -19.743138
       16616.259      -19.466749
       16616.269      -19.190295
       16616.279      -18.913832
       16616.289      -18.637365
       16616.299      -18.360897
       16616.309      -18.084484
